   0.28772E+00    0.36707E+04    0.45079E+04    0.94101E+01   0.27811E+00    0.36703E+04    0.44578E+04    0.93975E+01   0.24715E+00    0.36352E+04    0.45548E+04    0.91897E+01   0.22443E+00    0.36651E+04    0.45387E+04    0.93082E+01
   0.20483E+00    0.37095E+04    0.45061E+04    0.93909E+01   0.22192E+00    0.36508E+04    0.44994E+04    0.94550E+01   0.22846E+00    0.36787E+04    0.44789E+04    0.92664E+01   0.26412E+00    0.36164E+04    0.44534E+04    0.92573E+01
   0.20528E+00    0.36698E+04    0.45011E+04    0.93390E+01   0.22068E+00    0.36299E+04    0.45476E+04    0.92322E+01   0.22899E+00    0.36449E+04    0.44384E+04    0.94747E+01   0.26275E+00    0.36179E+04    0.44486E+04    0.93284E+01
   0.24411E+00    0.36919E+04    0.45598E+04    0.94272E+01   0.25203E+00    0.36203E+04    0.44823E+04    0.93663E+01   0.24076E+00    0.37043E+04    0.44600E+04    0.92373E+01   0.28631E+00    0.36559E+04    0.43651E+04    0.94306E+01
   0.24502E+00    0.36579E+04    0.44667E+04    0.92760E+01   0.25400E+00    0.36312E+04    0.44996E+04    0.93739E+01   0.23900E+00    0.37171E+04    0.44821E+04    0.93218E+01   0.28725E+00    0.36478E+04    0.44488E+04    0.94818E+01
   0.22175E+00    0.36912E+04    0.44339E+04    0.93262E+01   0.24370E+00    0.36192E+04    0.44885E+04    0.94171E+01   0.22176E+00    0.36635E+04    0.45042E+04    0.92686E+01   0.23278E+00    0.36943E+04    0.44291E+04    0.94302E+01
   0.22486E+00    0.36990E+04    0.43942E+04    0.93633E+01   0.24648E+00    0.36357E+04    0.45461E+04    0.94405E+01   0.22546E+00    0.36649E+04    0.44836E+04    0.92392E+01   0.23379E+00    0.36676E+04    0.44821E+04    0.93153E+01
   0.26620E+00    0.36347E+04    0.45243E+04    0.92267E+01   0.23305E+00    0.36597E+04    0.45061E+04    0.92176E+01   0.29041E+00    0.36544E+04    0.45405E+04    0.94491E+01   0.25096E+00    0.36638E+04    0.44296E+04    0.94386E+01
   0.26737E+00    0.36731E+04    0.44975E+04    0.93313E+01   0.23143E+00    0.36734E+04    0.45842E+04    0.94191E+01   0.29081E+00    0.36776E+04    0.45189E+04    0.93489E+01   0.25445E+00    0.36602E+04    0.44869E+04    0.94035E+01
   0.25019E+00    0.37310E+04    0.45548E+04    0.93005E+01   0.22384E+00    0.36641E+04    0.44367E+04    0.93522E+01   0.28805E+00    0.37014E+04    0.45295E+04    0.92301E+01   0.25785E+00    0.36478E+04    0.45173E+04    0.93166E+01
   0.25042E+00    0.36903E+04    0.45522E+04    0.94285E+01   0.22470E+00    0.36534E+04    0.45085E+04    0.93247E+01   0.29135E+00    0.36928E+04    0.45243E+04    0.93520E+01   0.25767E+00    0.36597E+04    0.44652E+04    0.93822E+01
   0.22627E+00    0.36511E+04    0.45278E+04    0.93307E+01   0.23614E+00    0.36766E+04    0.45219E+04    0.93584E+01   0.24731E+00    0.36459E+04    0.45263E+04    0.92757E+01   0.28321E+00    0.37264E+04    0.45544E+04    0.93689E+01
   0.22711E+00    0.36556E+04    0.44762E+04    0.94005E+01   0.23592E+00    0.37079E+04    0.45011E+04    0.94747E+01   0.24628E+00    0.36486E+04    0.45143E+04    0.92928E+01   0.28203E+00    0.36902E+04    0.45375E+04    0.94699E+01
   0.23158E+00    0.36356E+04    0.45002E+04    0.93295E+01   0.26024E+00    0.36643E+04    0.44643E+04    0.93716E+01   0.27281E+00    0.36387E+04    0.45016E+04    0.93329E+01   0.25669E+00    0.36307E+04    0.44410E+04    0.93505E+01
   0.23193E+00    0.36599E+04    0.45204E+04    0.92779E+01   0.25921E+00    0.36519E+04    0.44771E+04    0.94665E+01   0.27171E+00    0.36489E+04    0.45064E+04    0.93127E+01   0.25936E+00    0.36551E+04    0.45079E+04    0.95432E+01
   0.25523E+00    0.36577E+04    0.45221E+04    0.92174E+01   0.29354E+00    0.36925E+04    0.45204E+04    0.93446E+01   0.21609E+00    0.36434E+04    0.44652E+04    0.93136E+01   0.23211E+00    0.36312E+04    0.44651E+04    0.93645E+01
   0.25875E+00    0.36322E+04    0.45592E+04    0.93454E+01   0.29752E+00    0.36478E+04    0.45290E+04    0.93566E+01   0.21959E+00    0.36666E+04    0.44964E+04    0.94463E+01   0.23514E+00    0.36535E+04    0.44694E+04    0.94513E+01
   0.26868E+00    0.36554E+04    0.44873E+04    0.92150E+01   0.27327E+00    0.36278E+04    0.45344E+04    0.92308E+01   0.24566E+00    0.36220E+04    0.44581E+04    0.93991E+01   0.29182E+00    0.36375E+04    0.45630E+04    0.92941E+01
   0.26843E+00    0.36403E+04    0.44610E+04    0.94545E+01   0.27659E+00    0.36407E+04    0.45335E+04    0.92858E+01   0.24397E+00    0.36607E+04    0.44915E+04    0.92274E+01   0.29163E+00    0.36206E+04    0.45436E+04    0.92829E+01
   0.24571E+00    0.36957E+04    0.44794E+04    0.93205E+01   0.28714E+00    0.36517E+04    0.45520E+04    0.93685E+01   0.23821E+00    0.37342E+04    0.45310E+04    0.92870E+01   0.26824E+00    0.36563E+04    0.44866E+04    0.93437E+01
   0.24681E+00    0.36998E+04    0.44541E+04    0.94106E+01   0.28583E+00    0.36510E+04    0.45878E+04    0.94709E+01   0.23916E+00    0.37376E+04    0.45243E+04    0.93344E+01   0.26533E+00    0.36414E+04    0.45430E+04    0.92788E+01
   0.24950E+00    0.36581E+04    0.45106E+04    0.94955E+01   0.24237E+00    0.36763E+04    0.44963E+04    0.93836E+01   0.25201E+00    0.36837E+04    0.44851E+04    0.93421E+01   0.23277E+00    0.36819E+04    0.44303E+04    0.95028E+01
   0.25119E+00    0.36079E+04    0.45247E+04    0.92252E+01   0.24087E+00    0.36691E+04    0.45231E+04    0.93312E+01   0.25390E+00    0.36115E+04    0.45040E+04    0.93426E+01   0.23296E+00    0.36695E+04    0.44703E+04    0.92855E+01
   0.23113E+00    0.36407E+04    0.45446E+04    0.94998E+01   0.25773E+00    0.37223E+04    0.45011E+04    0.93762E+01   0.22467E+00    0.36403E+04    0.44822E+04    0.93998E+01   0.24200E+00    0.37807E+04    0.45374E+04    0.94483E+01
   0.23121E+00    0.36277E+04    0.45135E+04    0.93523E+01   0.25718E+00    0.36985E+04    0.45017E+04    0.93928E+01   0.22468E+00    0.36321E+04    0.45279E+04    0.93593E+01   0.24260E+00    0.37328E+04    0.44690E+04    0.93590E+01
   0.26482E+00    0.37271E+04    0.45653E+04    0.93243E+01   0.24057E+00    0.36418E+04    0.45918E+04    0.92638E+01   0.25643E+00    0.36510E+04    0.44972E+04    0.92987E+01   0.20593E+00    0.36724E+04    0.45198E+04    0.93879E+01
   0.26486E+00    0.37303E+04    0.45464E+04    0.93046E+01   0.24033E+00    0.36344E+04    0.45507E+04    0.93446E+01   0.25582E+00    0.36482E+04    0.44814E+04    0.93621E+01   0.20676E+00    0.36364E+04    0.45074E+04    0.94642E+01
   0.17580E+00    0.36576E+04    0.45201E+04    0.93636E+01   0.24526E+00    0.36296E+04    0.45369E+04    0.94449E+01   0.25167E+00    0.36193E+04    0.44469E+04    0.94300E+01   0.24796E+00    0.36436E+04    0.44751E+04    0.93712E+01
   0.17306E+00    0.36225E+04    0.45488E+04    0.93739E+01   0.24758E+00    0.36426E+04    0.45533E+04    0.93407E+01   0.25554E+00    0.35716E+04    0.44490E+04    0.92536E+01   0.24347E+00    0.36801E+04    0.45058E+04    0.94319E+01
   0.26245E+00    0.36470E+04    0.44193E+04    0.92706E+01   0.24248E+00    0.35904E+04    0.45493E+04    0.93326E+01   0.21763E+00    0.36923E+04    0.45260E+04    0.94504E+01   0.23495E+00    0.36261E+04    0.44754E+04    0.94208E+01
   0.26605E+00    0.36668E+04    0.44428E+04    0.91858E+01   0.24446E+00    0.35709E+04    0.45472E+04    0.92804E+01   0.21912E+00    0.36649E+04    0.44995E+04    0.93181E+01   0.23620E+00    0.36429E+04    0.44985E+04    0.94468E+01
   0.30283E+00    0.36836E+04    0.44971E+04    0.93216E+01   0.23055E+00    0.36696E+04    0.45281E+04    0.93818E+01   0.24464E+00    0.36485E+04    0.44991E+04    0.95137E+01   0.26255E+00    0.36133E+04    0.45080E+04    0.93581E+01
   0.30644E+00    0.36274E+04    0.44800E+04    0.93793E+01   0.23036E+00    0.36816E+04    0.45111E+04    0.92291E+01   0.24336E+00    0.36563E+04    0.45157E+04    0.94480E+01   0.26189E+00    0.36511E+04    0.44710E+04    0.93123E+01
   0.30567E+00    0.37017E+04    0.45208E+04    0.93107E+01   0.24135E+00    0.36527E+04    0.45404E+04    0.92550E+01   0.25963E+00    0.37079E+04    0.45394E+04    0.94998E+01   0.22976E+00    0.36286E+04    0.44428E+04    0.94971E+01
   0.30431E+00    0.36869E+04    0.45200E+04    0.94000E+01   0.23950E+00    0.36537E+04    0.45008E+04    0.93297E+01   0.25988E+00    0.36595E+04    0.45322E+04    0.93858E+01   0.22889E+00    0.36242E+04    0.44762E+04    0.92354E+01
   0.27421E+00    0.35979E+04    0.44909E+04    0.93293E+01   0.25636E+00    0.36677E+04    0.45162E+04    0.92981E+01   0.29646E+00    0.36925E+04    0.44753E+04    0.94558E+01   0.24583E+00    0.36687E+04    0.45561E+04    0.95477E+01
   0.27505E+00    0.35911E+04    0.44607E+04    0.93763E+01   0.25581E+00    0.36630E+04    0.45017E+04    0.93971E+01   0.29742E+00    0.36890E+04    0.44814E+04    0.95419E+01   0.24423E+00    0.36510E+04    0.45301E+04    0.95280E+01
   0.19366E+00    0.36972E+04    0.44822E+04    0.95296E+01   0.25888E+00    0.36726E+04    0.45621E+04    0.94419E+01   0.27930E+00    0.37067E+04    0.45240E+04    0.93849E+01   0.22295E+00    0.36776E+04    0.45359E+04    0.93184E+01
   0.19435E+00    0.37258E+04    0.44663E+04    0.93560E+01   0.25769E+00    0.36474E+04    0.45486E+04    0.94408E+01   0.27831E+00    0.36674E+04    0.45242E+04    0.95984E+01   0.22426E+00    0.36833E+04    0.44984E+04    0.93470E+01
   0.21445E+00    0.36825E+04    0.45320E+04    0.93350E+01   0.26668E+00    0.36945E+04    0.45026E+04    0.93468E+01   0.29369E+00    0.36526E+04    0.45130E+04    0.93706E+01   0.22868E+00    0.36976E+04    0.44277E+04    0.93240E+01
   0.21447E+00    0.36635E+04    0.45578E+04    0.93340E+01   0.26260E+00    0.37102E+04    0.45401E+04    0.93784E+01   0.29206E+00    0.36818E+04    0.45251E+04    0.94149E+01   0.23060E+00    0.37012E+04    0.43831E+04    0.93417E+01
   0.22900E+00    0.37031E+04    0.44924E+04    0.93073E+01   0.21364E+00    0.36694E+04    0.45290E+04    0.93813E+01   0.22929E+00    0.36267E+04    0.45506E+04    0.93808E+01   0.20540E+00    0.36649E+04    0.45176E+04    0.93026E+01
   0.23093E+00    0.37258E+04    0.44702E+04    0.93437E+01   0.21726E+00    0.36437E+04    0.45607E+04    0.93105E+01   0.23000E+00    0.36214E+04    0.45004E+04    0.95378E+01   0.20309E+00    0.36838E+04    0.44869E+04    0.93448E+01
   0.23221E+00    0.36901E+04    0.44722E+04    0.92974E+01   0.27745E+00    0.36792E+04    0.45692E+04    0.92650E+01   0.22817E+00    0.36303E+04    0.44919E+04    0.93865E+01   0.24634E+00    0.36511E+04    0.45183E+04    0.94112E+01
   0.23125E+00    0.36828E+04    0.44757E+04    0.94599E+01   0.27806E+00    0.36629E+04    0.45428E+04    0.94921E+01   0.22764E+00    0.36547E+04    0.45877E+04    0.94284E+01   0.24649E+00    0.36504E+04    0.45096E+04    0.93282E+01
   0.23454E+00    0.37273E+04    0.45343E+04    0.93357E+01   0.20635E+00    0.36579E+04    0.45207E+04    0.93224E+01   0.26494E+00    0.36605E+04    0.45372E+04    0.92693E+01   0.20324E+00    0.35895E+04    0.44878E+04    0.93971E+01
   0.23569E+00    0.37278E+04    0.44685E+04    0.92873E+01   0.20563E+00    0.36726E+04    0.45462E+04    0.93881E+01   0.26405E+00    0.36603E+04    0.44867E+04    0.92652E+01   0.20386E+00    0.36658E+04    0.44814E+04    0.94092E+01
   0.23132E+00    0.36958E+04    0.44543E+04    0.93177E+01   0.24262E+00    0.36931E+04    0.45567E+04    0.93776E+01   0.24372E+00    0.36521E+04    0.45061E+04    0.93050E+01   0.20545E+00    0.36284E+04    0.45098E+04    0.93582E+01
   0.23088E+00    0.36896E+04    0.44919E+04    0.93375E+01   0.24208E+00    0.36901E+04    0.45597E+04    0.93380E+01   0.24505E+00    0.36548E+04    0.45228E+04    0.92528E+01   0.20704E+00    0.36055E+04    0.45295E+04    0.93455E+01
   0.23728E+00    0.36708E+04    0.44421E+04    0.94547E+01   0.25309E+00    0.36435E+04    0.45622E+04    0.93899E+01   0.25510E+00    0.36592E+04    0.45325E+04    0.94149E+01   0.18073E+00    0.36887E+04    0.45344E+04    0.94566E+01
   0.23524E+00    0.36635E+04    0.44397E+04    0.94025E+01   0.25387E+00    0.36176E+04    0.45215E+04    0.94085E+01   0.25374E+00    0.36755E+04    0.45266E+04    0.93349E+01   0.18147E+00    0.37056E+04    0.45648E+04    0.94450E+01
   0.20797E+00    0.36855E+04    0.45437E+04    0.91501E+01   0.23760E+00    0.36607E+04    0.44645E+04    0.92244E+01   0.30296E+00    0.36933E+04    0.45907E+04    0.92969E+01   0.24726E+00    0.36855E+04    0.44952E+04    0.94544E+01
   0.21101E+00    0.36787E+04    0.45229E+04    0.93621E+01   0.23852E+00    0.36095E+04    0.44818E+04    0.92882E+01   0.30113E+00    0.36634E+04    0.45762E+04    0.93507E+01   0.24735E+00    0.36497E+04    0.45285E+04    0.94753E+01
   0.21785E+00    0.36169E+04    0.44745E+04    0.94328E+01   0.25294E+00    0.36125E+04    0.45494E+04    0.93610E+01   0.24499E+00    0.37232E+04    0.45616E+04    0.93630E+01   0.19210E+00    0.36562E+04    0.44916E+04    0.93740E+01
   0.21947E+00    0.35991E+04    0.45071E+04    0.93116E+01   0.25295E+00    0.36356E+04    0.45254E+04    0.92833E+01   0.24463E+00    0.36961E+04    0.45925E+04    0.93185E+01   0.18836E+00    0.36401E+04    0.44969E+04    0.94024E+01
   0.22714E+00    0.36335E+04    0.45556E+04    0.92910E+01   0.27176E+00    0.36566E+04    0.45099E+04    0.93928E+01   0.21963E+00    0.37376E+04    0.45310E+04    0.93045E+01   0.18476E+00    0.36604E+04    0.45127E+04    0.93950E+01
   0.22886E+00    0.36721E+04    0.44816E+04    0.94158E+01   0.27270E+00    0.36642E+04    0.45151E+04    0.94013E+01   0.22082E+00    0.37156E+04    0.45295E+04    0.92875E+01   0.18569E+00    0.36254E+04    0.45156E+04    0.94658E+01
   0.25648E+00    0.36134E+04    0.45132E+04    0.93295E+01   0.27462E+00    0.36554E+04    0.45266E+04    0.94235E+01   0.20269E+00    0.36346E+04    0.45100E+04    0.94127E+01   0.21763E+00    0.36770E+04    0.45238E+04    0.95835E+01
   0.25701E+00    0.36559E+04    0.45639E+04    0.93819E+01   0.27532E+00    0.36743E+04    0.45575E+04    0.94724E+01   0.20326E+00    0.36407E+04    0.45346E+04    0.93137E+01   0.21728E+00    0.36427E+04    0.45111E+04    0.94923E+01
   0.23791E+00    0.36712E+04    0.44749E+04    0.95234E+01   0.23225E+00    0.37047E+04    0.44775E+04    0.94066E+01   0.17774E+00    0.36431E+04    0.45728E+04    0.92832E+01   0.21572E+00    0.36330E+04    0.45508E+04    0.93964E+01
   0.23768E+00    0.36429E+04    0.44022E+04    0.94515E+01   0.23212E+00    0.36586E+04    0.45131E+04    0.93426E+01   0.17422E+00    0.36812E+04    0.45805E+04    0.93791E+01   0.21766E+00    0.36672E+04    0.45483E+04    0.94430E+01
   0.27053E+00    0.36463E+04    0.45471E+04    0.93831E+01   0.18973E+00    0.36671E+04    0.45029E+04    0.94489E+01   0.25695E+00    0.36731E+04    0.45083E+04    0.92264E+01   0.18670E+00    0.36930E+04    0.45740E+04    0.93190E+01
   0.27194E+00    0.36948E+04    0.45634E+04    0.92747E+01   0.19197E+00    0.36766E+04    0.45101E+04    0.93102E+01   0.25842E+00    0.36352E+04    0.45477E+04    0.92983E+01   0.18561E+00    0.36859E+04    0.45489E+04    0.93918E+01
   0.23823E+00    0.36505E+04    0.44848E+04    0.93405E+01   0.23983E+00    0.36273E+04    0.44751E+04    0.92015E+01   0.23766E+00    0.36575E+04    0.45382E+04    0.92618E+01   0.25347E+00    0.36856E+04    0.45205E+04    0.94486E+01
   0.23905E+00    0.36904E+04    0.44700E+04    0.93699E+01   0.23734E+00    0.36531E+04    0.45049E+04    0.93540E+01   0.23282E+00    0.36560E+04    0.45478E+04    0.93448E+01   0.25710E+00    0.37317E+04    0.45010E+04    0.93410E+01
   0.29764E+00    0.36544E+04    0.45505E+04    0.93683E+01   0.26648E+00    0.36739E+04    0.45466E+04    0.93605E+01   0.25696E+00    0.36925E+04    0.45594E+04    0.94176E+01   0.29695E+00    0.36582E+04    0.45636E+04    0.93797E+01
   0.29464E+00    0.36709E+04    0.45074E+04    0.93702E+01   0.26569E+00    0.36959E+04    0.45109E+04    0.93203E+01   0.25617E+00    0.36768E+04    0.45831E+04    0.92953E+01   0.29576E+00    0.36538E+04    0.45223E+04    0.93735E+01
   0.26370E+00    0.36901E+04    0.45050E+04    0.93564E+01   0.22723E+00    0.36409E+04    0.45257E+04    0.94436E+01   0.18676E+00    0.36820E+04    0.45652E+04    0.93542E+01   0.30526E+00    0.36644E+04    0.45804E+04    0.91823E+01
   0.25977E+00    0.36501E+04    0.44491E+04    0.93984E+01   0.22346E+00    0.36349E+04    0.45062E+04    0.94064E+01   0.18908E+00    0.36866E+04    0.45559E+04    0.92225E+01   0.30493E+00    0.37151E+04    0.45026E+04    0.92553E+01
   0.26960E+00    0.37083E+04    0.45286E+04    0.94768E+01   0.22598E+00    0.36924E+04    0.44693E+04    0.94140E+01   0.21325E+00    0.36816E+04    0.45010E+04    0.92140E+01   0.26041E+00    0.36842E+04    0.45589E+04    0.93737E+01
   0.26864E+00    0.36980E+04    0.45252E+04    0.94140E+01   0.22628E+00    0.36819E+04    0.45347E+04    0.94658E+01   0.21603E+00    0.36958E+04    0.44872E+04    0.93630E+01   0.25733E+00    0.37119E+04    0.45212E+04    0.94946E+01
   0.25616E+00    0.36925E+04    0.44714E+04    0.92782E+01   0.28496E+00    0.36432E+04    0.45654E+04    0.94259E+01   0.24826E+00    0.37011E+04    0.45531E+04    0.91959E+01   0.23960E+00    0.36831E+04    0.45111E+04    0.92894E+01
   0.25516E+00    0.36807E+04    0.44974E+04    0.93649E+01   0.28433E+00    0.36642E+04    0.45526E+04    0.94140E+01   0.25231E+00    0.36648E+04    0.45576E+04    0.93054E+01   0.24276E+00    0.37456E+04    0.44962E+04    0.91488E+01
   0.25448E+00    0.36482E+04    0.44630E+04    0.94110E+01   0.21655E+00    0.36415E+04    0.45293E+04    0.92920E+01   0.25780E+00    0.36351E+04    0.45742E+04    0.92196E+01   0.23049E+00    0.36450E+04    0.45257E+04    0.92721E+01
   0.25561E+00    0.36962E+04    0.44905E+04    0.93585E+01   0.21702E+00    0.36113E+04    0.44880E+04    0.92765E+01   0.25557E+00    0.36369E+04    0.45690E+04    0.92517E+01   0.23126E+00    0.36990E+04    0.44823E+04    0.93535E+01
   0.24746E+00    0.37169E+04    0.44456E+04    0.93587E+01   0.24235E+00    0.36790E+04    0.45124E+04    0.93360E+01   0.23080E+00    0.36710E+04    0.45145E+04    0.93444E+01   0.26211E+00    0.36472E+04    0.45474E+04    0.93064E+01
   0.24468E+00    0.37287E+04    0.44352E+04    0.93265E+01   0.23975E+00    0.36534E+04    0.45310E+04    0.93228E+01   0.23334E+00    0.36519E+04    0.44825E+04    0.92642E+01   0.26251E+00    0.36481E+04    0.45716E+04    0.94608E+01
   0.24460E+00    0.36210E+04    0.45863E+04    0.92425E+01   0.21658E+00    0.36991E+04    0.45035E+04    0.93696E+01   0.24477E+00    0.36807E+04    0.45370E+04    0.93669E+01   0.25494E+00    0.36753E+04    0.44979E+04    0.93953E+01
   0.24585E+00    0.36727E+04    0.45945E+04    0.93406E+01   0.21713E+00    0.36834E+04    0.45255E+04    0.92296E+01   0.24702E+00    0.36682E+04    0.45342E+04    0.91130E+01   0.25648E+00    0.36937E+04    0.45325E+04    0.93512E+01
